;id;;TipoEmpresa;;Empresa;;pais;
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b165ae47-2fc0-be05-a089-438dfc950f45;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1a2b5888-e59b-c7cd-18f1-438dfc046cd4;',';Supply;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';598d45b0-cf4d-be31-0b37-438dfcaf36de;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ba2d0e92-2b82-c7a0-aefc-438dfc5bbc75;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2414a861-856d-d2e2-bf08-438dfc9407bf;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';638ef092-a33f-0e0c-ebc2-438dfc121ac0;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a5efc69d-86e3-c51d-1f94-438dfc385db9;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d6020c11-a159-8e9a-a1d7-438dfc1b496a;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1237d33b-03c3-419a-73ea-438dfcbee32d;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';428a4aeb-d8e7-e5f8-f4d6-438dfc715771;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a29bdad9-c920-afe4-d906-438dfcf200d1;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d57a05ea-6231-9c57-f684-438dfc0ece79;',';Supply;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';11a182e9-8983-9899-e85b-438dfcae42d2;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';421d206d-afa1-4024-ff07-438dfc380941;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a5ff1c0f-fcab-e1db-053a-438dfc953533;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d63223ae-3fcd-0bbd-c6e9-438dfc2b5132;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1291fd0e-0b21-b243-e90a-438dfcc8a6d4;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';53b25086-df00-b865-87bf-438dfc2e9e2a;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';84a158a8-9b77-8763-f48e-438dfc86a84a;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d8db292d-d903-51c1-7629-438dfc04dae1;',';Distribution;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';46c1629b-ff53-12b7-de33-438dfc79acc0;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7720b17b-d7d0-e845-e74d-438dfccdb560;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bcdea145-1765-f3d6-1f3f-438dfc89a81b;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f8fd0b41-cad8-e5ba-85c9-438dfc45bf5c;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5478ecd4-649f-5f03-7ef5-438dfc409603;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9743fa19-2c3a-af48-3303-438dfc988c03;',';Consulting;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';aac40ead-acb0-b31d-1133-438dfc9a4799;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6ffaba8d-eb1f-c28b-8644-438dfcbea0e4;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a13886ab-0e56-9291-0447-438dfc4546dd;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2ca40a4f-c1a5-8085-4cbf-438dfcd9c2a9;',';Distribution;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';33126c17-e9a1-4bd9-a94f-438dfc78c4ee;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';86d63404-ca50-c4d2-1038-438dfc0d2ce3;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cc3411e6-b2f4-24e2-08cd-438dfcde2680;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';85840e37-3aaa-7bc1-b257-438dfc9b70fe;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';386ecec0-8eb5-ce3c-0c4d-438dfc08982a;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7b1a3ffe-b883-9f36-d29d-438dfc6a9109;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e4c2a7f1-29e7-e674-dfda-438dfccc2bc2;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';20eb8a51-b7ce-0529-75b1-438dfc371e81;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';514fcdd2-d85d-1a7d-7f1d-438dfc1bfc2b;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';818ba130-82a0-510e-243c-438dfcadc657;',';Distribution;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d967f00f-b4fb-546a-e2cd-438dfc51e139;',';Manufacturing;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';159db820-3506-22d0-baae-438dfc9d48c0;',';Consulting;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6b413b0a-a8f4-82f5-bdd6-438dfc03fea7;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9c278db4-ede9-c13a-af84-438dfcd5ae49;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a410043f-7a9a-f5fe-d34c-438dfc51da32;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';439df1d9-a1d2-938f-fcbc-438dfcc0b382;',';Distribution;',';Machinery;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9a01d899-3cd3-82bc-4879-438dfc4aa427;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';13b9ce8d-5a7f-dc60-5f5d-438dfc417588;',';Supply;',';Telecommunications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';451eba4c-ebbc-e355-a55d-438dfc6dd0bf;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b4f569b4-c6a8-b257-fcb4-438dfcbcb5f0;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e5ff98ed-075f-7aa5-56fa-438dfc049120;',';Manufacturing;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';361fafb3-51ba-58de-391b-438dfc2a0aec;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';79e65b4a-b856-c71a-19a1-438dfc5344ec;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c1abebb3-fd9d-f3f4-8bc6-438dfc756f30;',';Manufacturing;',';Machinery;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f21a7b1f-7757-acc5-7e52-438dfcb88dc0;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';698916c3-7e8c-21c5-1f38-438dfc3931c8;',';Supply;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';99edc13c-8d09-83c1-83b2-438dfc899358;',';Manufacturing;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ccda2c25-4079-1062-d2c6-438dfc514858;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';310c5866-e450-bfc4-afcc-438dfc5e80b4;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';61688ffe-959a-5488-a5b9-438dfc944381;',';Manufacturing;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';916437d4-a690-4aea-354a-438dfca40de6;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c4c60cc4-e0e3-66ee-43ed-438dfc2a8f86;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2968bc75-db89-7fcb-56f8-438dfcf65bda;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6e579ced-dff1-b00e-054c-438dfcb0a2bf;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f3fa2d58-c633-1382-097e-438dfce35be4;',';Supply;',';Construction;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';30363e25-8393-14c0-d0de-438dfc6cd1fe;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';60a1fa34-84d7-e72b-2fbd-438dfc23de44;',';Distribution;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';be2f892b-c4e9-bc8c-5209-438dfcf7aa79;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3be4c4aa-56e8-3702-fcfd-438dfc276ebc;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6e20cb65-1e32-a00f-8b24-438dfc59657c;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b7bf4834-8d96-03b7-3bbe-438dfcae3cd2;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e95db6e7-ddc6-81a1-45d6-438dfc91048c;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';51155650-c6fd-ca1e-6a67-438dfc197159;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c5bfba5d-771e-4caa-ef86-438dfc5b8d25;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';20100cbc-1024-71ea-4c44-438dfc40c76b;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';884c44e1-66a1-d00a-3fb0-438dfca704ba;',';Consulting;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bb9a2963-700d-a74e-65e3-438dfccc85f8;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';38fcbc18-f72b-fbe8-81bb-438dfc45196a;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6958a392-e1fd-f1b0-a66a-438dfc52fe10;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';99f44c3f-87e7-9558-992e-438dfc055159;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';30885088-ff80-58e7-e745-438dfcbcf297;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8cde5ad7-4cd2-4365-1771-438dfcf53c75;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c0a21503-5f76-f00e-48d9-438dfc082df1;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';299f8caa-246a-2d76-cc17-438dfce96996;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5bac5a31-8b26-551c-115a-438dfc10fa26;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d3364601-0197-635a-5243-438dfc4ccd2b;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3c85e9b6-2a9c-6ac1-8654-438dfc6d6a4c;',';Distribution;',';Electronics;',';USA;"');"
